86,52,1,1.3333334,8252.5786
85,53,-1,1.5,8292.445
84,54,1,1.3333334,8344.6913
83,55,-1,0.8333333,8360.1437
82,56,1,0,8393.4222
81,57,-1,0.875,8375.0835
80,58,1,1.6,8377.0408
79,59,-1,2.25,8339.2195
78,60,1,2.857143,8325.4946
77,61,-1,3.4375,8268.3558
76,62,1,4,8237.9286
75,63,-1,4.55,8161.6211
74,64,1,5.090909,8112
73,65,-1,5.625,8019
72,66,1,6.1538463,7950
89,50,0,0,8073
88,51,0,0.85714287,8144
87,52,0,1.4285715,8211.7716
86,53,0,1.7142857,8265.61
85,54,0,1.7142857,8311.5904
84,55,0,1.4285715,8342.3397
83,56,0,0.85714287,8367.0194
82,57,0,0,8377.9987
81,58,0,0.8888889,8370.4664
80,59,0,1.6363636,8349.5208
79,60,0,2.3076923,8323.6642
78,61,0,2.9333334,8285.5473
77,62,0,3.5294118,8243.0786
76,63,0,4.105263,8187.2187
75,64,0,4.6666665,8126
74,65,0,5.2173915,8052
73,66,0,5.76,7971
90,50,1,0,8038
89,51,-1,0.875,8103
88,52,1,1.5,8183.3567
87,53,-1,1.875,8229.474
86,54,1,2,8290.8875
85,55,-1,1.875,8314.3227
84,56,1,1.5,8353.15
83,57,-1,0.875,8355.0201
82,58,1,0,8376.3045
81,59,-1,0.9,8346.5163
80,60,1,1.6666666,8337.864
79,61,-1,2.357143,8289.0958
78,62,1,3,8263.8211
77,63,-1,3.6111112,8197.733
76,64,1,4.2,8154.9757
75,65,-1,4.7727275,8068.6732
74,66,1,5.3333335,8008
73,67,-1,5.625,7906
90,51,0,0.8888889,8069
89,52,0,1.5555556,8142
88,53,0,2,8202.2562
87,54,0,2.2222223,8255.3647
86,55,0,2.2222223,8294.3554
85,56,0,2,8326.0774
84,57,0,1.5555556,8343.205
83,58,0,0.8888889,8355.3956
82,59,0,0,8353.9852
81,60,0,0.90909094,8335.5074
80,61,0,1.6923077,8303.9405
79,62,0,2.4,8265.846
78,63,0,3.0588236,8217.6853
77,64,0,3.6842105,8164.609
76,65,0,4.285714,8097.4761
75,66,0,4.869565,8027
74,67,0,5.2173915,7943
91,51,-1,0.9,8027
90,52,1,1.6,8113
89,53,-1,2.1,8165.2517
88,54,1,2.4,8233.1695
87,55,-1,2.5,8264.8777
86,56,1,2.4,8310.9718
85,57,-1,2.1,8320.8263
84,58,1,1.6,8347.07
83,59,-1,0.9,8336.3032
82,60,1,0,8346.031
81,61,-1,0.9166667,8306.6587
80,62,1,1.7142857,8285.9407
79,63,-1,2.4375,8226.396
78,64,1,3.1111112,8190.2569
77,65,-1,3.75,8111.508
76,66,1,4.3636365,8061
75,67,-1,4.7727275,7965
74,68,1,5.090909,7893
91,52,0,1.6363636,8070
90,53,0,2.1818182,8137
89,54,0,2.5454545,8196.8855
88,55,0,2.7272727,8243.6707
87,56,0,2.7272727,8281.9878
86,57,0,2.5454545,8306.1271
85,58,0,2.1818182,8324.6765
84,59,0,1.6363636,8329.428
83,60,0,0.90909094,8330.4893
82,61,0,0,8317.7341
81,62,0,0.9230769,8288.1825
80,63,0,1.7333333,8245.8177
79,64,0,2.4705882,8198.3188
78,65,0,3.1578948,8138.2176
77,66,0,3.8095238,8075.0527
76,67,0,4.285714,7999
75,68,0,4.6666665,7917
92,52,1,1.6666666,8040
91,53,-1,2.25,8098
90,54,1,2.6666667,8172.8845
89,55,-1,2.9166667,8211.8894
88,56,1,3,8265.4549
87,57,-1,2.9166667,8281.4283
86,58,1,2.6666667,8314.7612
85,59,-1,2.25,8311.5411
84,60,1,1.6666666,8326.9237
83,61,-1,0.9166667,8305.2969
82,62,1,0,8303.68
81,63,-1,0.9285714,8254.1744
80,64,1,1.75,8221.9382
79,65,-1,2.5,8151.2877
78,66,1,3.2,8105.5902
77,67,-1,3.75,8017.0977
76,68,1,4.2,7956
75,69,-1,4.55,7850
93,52,0,1.6923077,7998
92,53,0,2.3076923,8069
91,54,0,2.7692308,8135.0877
90,55,0,3.0769231,8188.7342
89,56,0,3.2307692,8234.7991
88,57,0,3.2307692,8266.0873
87,58,0,3.0769231,8289.8762
86,59,0,2.7692308,8302.1285
85,60,0,2.3076923,8309.1883
84,61,0,1.6923077,8302.6583
83,62,0,0.9230769,8293.0139
82,63,0,0,8269.2744
81,64,0,0.93333334,8228.9485
80,65,0,1.7647059,8178.5397
79,66,0,2.5263157,8116.8884
78,67,0,3.1578948,8048.5792
77,68,0,3.6842105,7975
76,69,0,4.105263,7889
93,53,-1,2.357143,8031
92,54,1,2.857143,8110.4154
91,55,-1,3.2142856,8155.4365
90,56,1,3.4285715,8215.5293
89,57,-1,3.5,8239.9988
88,58,1,3.4285715,8278.5081
87,59,-1,3.2142856,8280.325
86,60,1,2.857143,8304.0927
85,61,-1,2.357143,8288.655
84,62,1,1.7142857,8293.8581
83,63,-1,0.9285714,8261.9327
82,64,1,0,8249.5072
81,65,-1,0.9375,8187.1474
80,66,1,1.7777778,8146.1128
79,67,-1,2.5,8063.2426
78,68,1,3.1111112,8010.5127
77,69,-1,3.6111112,7914
94,53,0,2.4,8001
93,54,0,2.9333334,8072
92,55,0,3.3333333,8131.801
91,56,0,3.6,8183.2405
90,57,0,3.7333333,8221.5536
89,58,0,3.7333333,8252.5274
88,59,0,3.6,8270.54
87,60,0,3.3333333,8283.6036
86,61,0,2.9333334,8284.3712
85,62,0,2.4,8280.5734
84,63,0,1.7333333,8263.5409
83,64,0,0.93333334,8243.3366
82,65,0,0,8206.625
81,66,0,0.9411765,8156.768
80,67,0,1.7647059,8094.0381
79,68,0,2.4705882,8026.476
78,69,0,3.0588236,7948.8178
94,54,1,3,8047
93,55,-1,3.4375,8097.5469
92,56,1,3.75,8164.1118
91,57,-1,3.9375,8193.7165
90,58,1,4,8240.3876
89,59,-1,3.9375,8249.5409
88,60,1,3.75,8277.1778
87,61,-1,3.4375,8268.2283
86,62,1,3,8279.6326
85,63,-1,2.4375,8253.8155
84,64,1,1.75,8248.3398
83,65,-1,0.9375,8204.3207
82,66,1,0,8180.943
81,67,-1,0.9375,8108.9797
80,68,1,1.75,8059.6924
79,69,-1,2.4375,7968.5011
78,70,1,3,7906
95,54,0,3.0588236,8009
94,55,0,3.5294118,8073
93,56,0,3.8823528,8131.8495
92,57,0,4.117647,8176.1915
91,58,0,4.2352943,8214.2294
90,59,0,4.2352943,8238.304
89,60,0,4.117647,8255.4437
88,61,0,3.8823528,8261.5277
87,62,0,3.5294118,8263.4683
86,63,0,3.0588236,8253.556
85,64,0,2.4705882,8239.4856
84,65,0,1.7647059,8209.8153
83,66,0,0.9411765,8179.0972
82,67,0,0,8133.255
81,68,0,0.93333334,8074.9558
80,69,0,1.7333333,8004
79,70,0,2.4,7927
96,54,1,3.1111112,7983
95,55,-1,3.6111112,8039
94,56,1,4,8111.8405
93,57,-1,4.2777777,8149.4339
92,58,1,4.4444447,8201.123
91,59,-1,4.5,8218.9316
90,60,1,4.4444447,8249.5789
89,61,-1,4.2777777,8243.8125
88,62,1,4,8261.6235
87,63,-1,3.6111112,8241.3481
86,64,1,3.1111112,8242.6103
85,65,-1,2.5,8206.3396
84,66,1,1.7777778,8189.1495
83,67,-1,0.9375,8134.8423
82,68,1,0,8102.1962
81,69,-1,0.9285714,8021
80,70,1,1.7142857,7965
79,71,-1,2.357143,7866
96,55,0,3.6842105,8013
95,56,0,4.105263,8079
94,57,0,4.4210525,8129.0436
93,58,0,4.631579,8176.2779
92,59,0,4.736842,8207.8824
91,60,0,4.736842,8230.2741
90,61,0,4.631579,8241.2723
89,62,0,4.4210525,8243.9735
88,63,0,4.105263,8239.2998
87,64,0,3.6842105,8231.0446
86,65,0,3.1578948,8208.8743
85,66,0,2.5263157,8184.6789
84,67,0,1.7647059,8145.5267
83,68,0,0.93333334,8104.8723
82,69,0,0,8050.0576
81,70,0,0.9230769,7983.7556
80,71,0,1.6923077,7904
97,55,-1,3.75,7980
96,56,1,4.2,8057
95,57,-1,4.55,8102
94,58,1,4.8,8161
93,59,-1,4.95,8187.1049
92,60,1,5,8224.0078
91,61,-1,4.95,8226.1293
90,62,1,4.8,8244.0645
89,63,-1,4.55,8226.5854
88,64,1,4.2,8233.4042
87,65,-1,3.75,8202.0072
86,66,1,3.2,8192.9171
85,67,-1,2.5,8144.9193
84,68,1,1.75,8119.3485
83,69,-1,0.9285714,8056.4387
82,70,1,0,8015.4371
81,71,-1,0.9166667,7926
97,56,0,4.285714,8023
96,57,0,4.6666665,8081
95,58,0,4.952381,8134
94,59,0,5.142857,8172.0371
93,60,0,5.2380953,8204.5832
92,61,0,5.2380953,8221.1536
91,62,0,5.142857,8228.5373
90,63,0,4.952381,8228.7011
89,64,0,4.6666665,8220.4209
88,65,0,4.285714,8205.0504
87,66,0,3.8095238,8185.7514
86,67,0,3.1578948,8153.6372
85,68,0,2.4705882,8118.8154
84,69,0,1.7333333,8071.2571
83,70,0,0.9230769,8022
82,71,0,0,7959.0882
81,72,0,0.90909094,7882
98,56,1,4.3636365,8001
97,57,-1,4.7727275,8051
96,58,1,5.090909,8116
95,59,-1,5.318182,8147.2994
94,60,1,5.4545455,8192.3491
93,61,-1,5.5,8204.717
92,62,1,5.4545455,8226.8379
91,63,-1,5.318182,8217.1006
90,64,1,5.090909,8224.7996
89,65,-1,4.7727275,8196.6697
88,66,1,4.3636365,8193.1305
87,67,-1,3.75,8150.6825
86,68,1,3.1111112,8132.3919
85,69,-1,2.4375,8074.209
84,70,1,1.7142857,8039.9402
83,71,-1,0.9166667,7968
82,72,1,0,7918
98,57,0,4.869565,8028
97,58,0,5.2173915,8087
96,59,0,5.478261,8131.0398
95,60,0,5.652174,8170.305
94,61,0,5.7391305,8195.2977
93,62,0,5.7391305,8211.2258
92,63,0,5.652174,8216.676
91,64,0,5.478261,8213.2541
90,65,0,5.2173915,8202.9173
89,66,0,4.869565,8184.357
88,67,0,4.285714,8159.2055
87,68,0,3.6842105,8129.4444
86,69,0,3.0588236,8088.376
85,70,0,2.4,8043.8234
84,71,0,1.6923077,7987.4369
83,72,0,0.90909094,7929
82,73,0,0,7858
99,57,-1,4.9583335,7997
98,58,1,5.3333335,8068
97,59,-1,5.625,8105.2337
96,60,1,5.8333335,8156.3265
95,61,-1,5.9583335,8176.7263
94,62,1,6,8205.0054
93,63,-1,5.9583335,8204.6192
92,64,1,5.8333335,8215.3253
91,65,-1,5.625,8194.6415
90,66,1,5.3333335,8192.4366
89,67,-1,4.7727275,8155.428
88,68,1,4.2,8141.9084
87,69,-1,3.6111112,8089.6032
86,70,1,3,8061.7107
85,71,-1,2.357143,7995.3752
84,72,1,1.6666666,7952.6676
83,73,-1,0.9,7872
100,57,0,5.04,7972
99,58,0,5.44,8037
98,59,0,5.76,8085.817
97,60,0,6,8132.1671
96,61,0,6.16,8164.1458
95,62,0,6.24,8187.0642
94,63,0,6.24,8199.7975
93,64,0,6.16,8203.5072
92,65,0,6,8198.1416
91,66,0,5.76,8184.6287
90,67,0,5.2173915,8163.1373
89,68,0,4.6666665,8136.3757
88,69,0,4.105263,8101.4285
87,70,0,3.5294118,8062.7551
86,71,0,2.9333334,8013.3128
85,72,0,2.3076923,7960
84,73,0,1.6363636,7896.0608
83,74,0,0.8888889,7828
100,58,1,5.5384617,8015
99,59,-1,5.8846154,8059
98,60,1,6.1538463,8114.9529
97,61,-1,6.3461537,8143.3622
96,62,1,6.4615383,8177.3075
95,63,-1,6.5,8185.132
94,64,1,6.4615383,8201.8229
93,65,-1,6.3461537,8189.1556
92,66,1,6.1538463,8190.1298
91,67,-1,5.625,8158.4709
90,68,1,5.090909,8147.927
89,69,-1,4.55,8101.1994
88,70,1,4,8079.1999
87,71,-1,3.4375,8018.5685
86,72,1,2.857143,7981.2764
85,73,-1,2.25,7907
84,74,1,1.6,7855
101,58,0,5.6296296,7983
100,59,0,6,8037
99,60,0,6.296296,8088.8224
98,61,0,6.5185184,8126.8601
97,62,0,6.6666665,8157.4963
96,63,0,6.740741,8176.6987
95,64,0,6.740741,8187.6177
94,65,0,6.6666665,8188.8025
93,66,0,6.5185184,8181.5842
92,67,0,6,8165.1066
91,68,0,5.478261,8142.7742
90,69,0,4.952381,8112.7549
89,70,0,4.4210525,8078.0428
88,71,0,3.8823528,8034.6009
87,72,0,3.3333333,7986.561
86,73,0,2.7692308,7928.7258
85,74,0,2.1818182,7867
84,75,0,1.5555556,7795
101,59,-1,6.107143,8009
100,60,1,6.428571,8069.9662
99,61,-1,6.678571,8103.6398
98,62,1,6.857143,8144.6159
97,63,-1,6.964286,8160.103
96,64,1,7,8183.0171
95,65,-1,6.964286,8177.4676
94,66,1,6.857143,8184.0526
93,67,-1,6.3461537,8158.6004
92,68,1,5.8333335,8151.7217
91,69,-1,5.318182,8110.8124
90,70,1,4.8,8092.5614
89,71,-1,4.2777777,8038.3387
88,72,1,3.75,8006.3791
87,73,-1,3.2142856,7938.2704
86,74,1,2.6666667,7892.7893
85,75,-1,2.1,7810
102,59,0,6.206897,7986
101,60,0,6.551724,8042
100,61,0,6.827586,8085.9977
99,62,0,7.034483,8122.0418
98,63,0,7.172414,8148.981
97,64,0,7.2413793,8167.1934
96,65,0,7.2413793,8174.4809
95,66,0,7.172414,8173.3093
94,67,0,6.6666665,8163.1134
93,68,0,6.16,8145.8628
92,69,0,5.652174,8120.4906
91,70,0,5.142857,8090.3861
90,71,0,4.631579,8052.7821
89,72,0,4.117647,8009.1245
88,73,0,3.6,7957.45
87,74,0,3.0769231,7901
86,75,0,2.5454545,7836.3292
85,76,0,2,7765
102,60,1,6.6666665,8022
101,61,-1,6.9666667,8061
100,62,1,7.2,8107.5745
99,63,-1,7.366667,8129.5593
98,64,1,7.4666667,8159.0373
97,65,-1,7.5,8164.0773
96,66,1,7.4666667,8173.4555
95,67,-1,6.964286,8155.4126
94,68,1,6.4615383,8152.3959
93,69,-1,5.9583335,8117.5868
92,70,1,5.4545455,8102.5333
91,71,-1,4.95,8054.5596
90,72,1,4.4444447,8027.1171
89,73,-1,3.9375,7964.3432
88,74,1,3.4285715,7923.8214
87,75,-1,2.9166667,7848
86,76,1,2.4,7794
103,60,0,6.774194,7992
102,61,0,7.096774,8042
101,62,0,7.354839,8084.1653
100,63,0,7.548387,8116.0172
99,64,0,7.677419,8140.756
98,65,0,7.7419353,8155.6322
97,66,0,7.7419353,8161.784
96,67,0,7.2413793,8156.967
95,68,0,6.740741,8144.7403
94,69,0,6.24,8124.9774
93,70,0,5.7391305,8099.1069
92,71,0,5.2380953,8066.6848
91,72,0,4.736842,8028.0072
90,73,0,4.2352943,7981.8905
89,74,0,3.7333333,7930.3043
88,75,0,3.2307692,7870.8655
87,76,0,2.7272727,7807
86,77,0,2.2222223,7734
103,61,-1,7.21875,8014
102,62,1,7.5,8067.7803
101,63,-1,7.71875,8095.3686
100,64,1,7.875,8129.9978
99,65,-1,7.96875,8139.9304
98,66,1,8,8158.7129
97,67,-1,7.5,8147.9234
96,68,1,7,8149.0191
95,69,-1,6.5,8119.6534
94,70,1,6,8109.4149
93,71,-1,5.5,8065.8043
92,72,1,5,8043.8142
91,73,-1,4.5,7986.9978
90,74,1,4,7951.4515
89,75,-1,3.5,7881.0523
88,76,1,3,7833.308
87,77,-1,2.5,7750
104,61,0,7.3333335,7992
103,62,0,7.6363635,8041
102,63,0,7.878788,8080.0529
101,64,0,8.060606,8110.4428
100,65,0,8.181818,8130.3259
99,66,0,8.242424,8143.9083
98,67,0,7.7419353,8146.9591
97,68,0,7.2413793,8139.9348
96,69,0,6.740741,8125.5489
95,70,0,6.24,8104.8399
94,71,0,5.7391305,8076.746
93,72,0,5.2380953,8042.8728
92,73,0,4.736842,8003.0547
91,74,0,4.2352943,7955.9704
90,75,0,3.7333333,7901.5201
89,76,0,3.2307692,7843
88,77,0,2.7272727,7776
87,78,0,2.2222223,7703
104,62,1,7.7647057,8023
103,63,-1,8.029411,8056
102,64,1,8.235294,8097.226
101,65,-1,8.382353,8113.223
100,66,1,8.470589,8137.2793
99,67,-1,7.96875,8135.4933
98,68,1,7.4666667,8141.9479
97,69,-1,6.964286,8118.9357
96,70,1,6.4615383,8112.4591
95,71,-1,5.9583335,8074.1756
94,72,1,5.4545455,8056.4386
93,73,-1,4.95,8004.9714
92,74,1,4.4444447,7974.8951
91,75,-1,3.9375,7909.6392
90,76,1,3.4285715,7866.3371
89,77,-1,2.9166667,7789
88,78,1,2.4,7733
105,62,0,7.885714,7992
104,63,0,8.171429,8038
103,64,0,8.4,8075.5428
102,65,0,8.571428,8101.441
101,66,0,8.685715,8120.8782
100,67,0,8.181818,8130.3732
99,68,0,7.677419,8131.7352
98,69,0,7.172414,8122.5826
97,70,0,6.6666665,8106.202
96,71,0,6.16,8083.1722
95,72,0,5.652174,8054.185
94,73,0,5.142857,8018.8614
93,74,0,4.631579,7976.7045
92,75,0,4.117647,7929
91,76,0,3.6,7873.9557
90,77,0,3.0769231,7812.8254
89,78,0,2.5454545,7746
106,62,1,8,7971
105,63,-1,8.305555,8012
104,64,1,8.555555,8060
103,65,-1,8.75,8082.798
102,66,1,8.888889,8112.5293
101,67,-1,8.382353,8116.8061
100,68,1,7.875,8129.5897
99,69,-1,7.366667,8114.9516
98,70,1,6.857143,8111.887
97,71,-1,6.3461537,8080.4026
96,72,1,5.8333335,8065.5536
95,73,-1,5.318182,8019.4287
94,74,1,4.8,7993.9327
93,75,-1,4.2777777,7935.1208
92,76,1,3.75,7895.9408
91,77,-1,3.2142856,7823.8509
90,78,1,2.6666667,7773.6217
89,79,-1,2.1,7688
106,63,0,8.432432,7991
105,64,0,8.7027025,8035
104,65,0,8.918919,8069
103,66,0,9.081081,8094.7566
102,67,0,8.571428,8109.0622
101,68,0,8.060606,8117.0078
100,69,0,7.548387,8114.4702
99,70,0,7.034483,8104.5206
98,71,0,6.5185184,8086.3233
97,72,0,6,8061.7791
96,73,0,5.478261,8030.9577
95,74,0,4.952381,7994.5381
94,75,0,4.4210525,7951.3963
93,76,0,3.8823528,7901.2862
92,77,0,3.3333333,7845.5944
91,78,0,2.7692308,7784
90,79,0,2.1818182,7716
107,63,-1,8.552631,7963
106,64,1,8.842105,8017
105,65,-1,9.078947,8047
104,66,1,9.263158,8084
103,67,-1,8.75,8093.7902
102,68,1,8.235294,8111.9529
101,69,-1,7.71875,8105.5144
100,70,1,7.2,8106.6101
99,71,-1,6.678571,8081.6686
98,72,1,6.1538463,8070.8762
97,73,-1,5.625,8030.2965
96,74,1,5.090909,8008.9482
95,75,-1,4.55,7955.012
94,76,1,4,7921.1258
93,77,-1,3.4375,7853
92,78,1,2.857143,7808.2365
91,79,-1,2.25,7730
90,80,1,1.6,7671
107,64,0,8.974359,7990
106,65,0,9.230769,8030
105,66,0,9.435898,8062
104,67,0,8.918919,8083.6021
103,68,0,8.4,8097.7404
102,69,0,7.878788,8101.8931
101,70,0,7.354839,8097.8826
100,71,0,6.827586,8084.6621
99,72,0,6.296296,8066.0687
98,73,0,5.76,8039.7914
97,74,0,5.2173915,8008.1158
96,75,0,4.6666665,7969.4131
95,76,0,4.105263,7924.1769
94,77,0,3.5294118,7873.4895
93,78,0,2.9333334,7816.6017
92,79,0,2.3076923,7754.1069
91,80,0,1.6363636,7686
108,64,1,9.1,7972
107,65,-1,9.375,8006
106,66,1,9.6,8049
105,67,-1,9.078947,8066
104,68,1,8.555555,8090.4052
103,69,-1,8.029411,8091.0367
102,70,1,7.5,8097.4295
101,71,-1,6.9666667,8078.2334
100,72,1,6.428571,8071.7439
99,73,-1,5.8846154,8037.7056
98,74,1,5.3333335,8020.1757
97,75,-1,4.7727275,7971.846
96,76,1,4.2,7942.1626
95,77,-1,3.6111112,7880.2637
94,78,1,3,7839.246
93,79,-1,2.357143,7766.1587
92,80,1,1.6666666,7713.6064
108,65,0,9.512196,7988
107,66,0,9.756098,8026
106,67,0,9.230769,8054
105,68,0,8.7027025,8074
104,69,0,8.171429,8084.4633
103,70,0,7.6363635,8087.4276
102,71,0,7.096774,8079.0312
101,72,0,6.551724,8066.0164
100,73,0,6,8044.065
99,74,0,5.44,8018.3337
98,75,0,4.869565,7983.9068
97,76,0,4.285714,7944.0341
96,77,0,3.6842105,7898.068
95,78,0,3.0588236,7845.3856
94,79,0,2.4,7788.2348
93,80,0,1.6923077,7725
109,65,-1,9.642858,7963
108,66,1,9.904762,8011
107,67,-1,9.375,8034
106,68,1,8.842105,8064
105,69,-1,8.305555,8070.6432
104,70,1,7.7647057,8083.8481
103,71,-1,7.21875,8071.454
102,72,1,6.6666665,8068.5341
101,73,-1,6.107143,8040.4528
100,74,1,5.5384617,8027.2572
99,75,-1,4.9583335,7985.0944
98,76,1,4.3636365,7959.4618
97,77,-1,3.75,7902.0377
96,78,1,3.1111112,7866.1143
95,79,-1,2.4375,7797
94,80,1,1.7142857,7749.7851
109,66,0,10.046512,7986
108,67,0,9.512196,8019
107,68,0,8.974359,8045
106,69,0,8.432432,8061.7673
105,70,0,7.885714,8070.9253
104,71,0,7.3333335,8069.1412
103,72,0,6.774194,8060.7625
102,73,0,6.206897,8044.4456
101,74,0,5.6296296,8024.113
100,75,0,5.04,7994.8168
99,76,0,4.4347825,7960.7294
98,77,0,3.8095238,7917.9112
97,78,0,3.1578948,7869.5216
96,79,0,2.4705882,7817.5939
95,80,0,1.7333333,7759.2134
110,66,1,10.181818,7969
109,67,-1,9.642858,7997
108,68,1,9.1,8034
107,69,-1,8.552631,8045.1214
106,70,1,8,8064.0853
105,71,-1,7.4411764,8059.0209
104,72,1,6.875,8061.3604
103,73,-1,6.3,8038.6706
102,74,1,5.714286,8030.1131
101,75,-1,5.1153846,7993.9707
100,76,1,4.5,7972.8681
99,77,-1,3.8636363,7921.5522
98,78,1,3.2,7888.9934
97,79,-1,2.5,7825.3837
96,80,1,1.75,7782.664
95,81,-1,0.9285714,7707.9383
110,67,0,9.767442,7980
109,68,0,9.219512,8013
108,69,0,8.666667,8035
107,70,0,8.1081085,8049.9741
106,71,0,7.542857,8053.4495
105,72,0,6.969697,8051.8365
104,73,0,6.387097,8040.8289
103,74,0,5.793103,8025.0359
102,75,0,5.185185,8001.2229
101,76,0,4.56,7972.4371
100,77,0,3.9130435,7934.6328
99,78,0,3.2380953,7892.4896
98,79,0,2.5263157,7843.8623
97,80,0,1.7647059,7789.8947
96,81,0,0.93333334,7732.1655
111,67,-1,9.886364,7957
110,68,1,9.333333,7999
109,69,-1,8.775,8017
108,70,1,8.210526,8042.7386
107,71,-1,7.638889,8042.0554
106,72,1,7.0588236,8049.4438
105,73,-1,6.46875,8035
104,74,1,5.866667,8029.2584
103,75,-1,5.25,7998.1576
102,76,1,4.6153846,7981.9128
101,77,-1,3.9583333,7936.563
100,78,1,3.2727273,7908.253
99,79,-1,2.55,7849.3946
98,80,1,1.7777778,7811.3607
97,81,-1,0.9375,7741
96,82,1,0,7690.8359
111,68,0,9.44186,7976
110,69,0,8.878049,8004
109,70,0,8.307693,8026
108,71,0,7.7297297,8035.0744
107,72,0,7.142857,8038.5474
106,73,0,6.5454545,8033.5869
105,74,0,5.935484,8023.2821
104,75,0,5.3103447,8003.7666
103,76,0,4.6666665,7979.4844
102,77,0,4,7947.5248
101,78,0,3.3043478,7910.6759
100,79,0,2.5714285,7865.6374
99,80,0,1.7894737,7816.2631
98,81,0,0.9411765,7763.4942
97,82,0,0,7701.463
112,68,1,9.545455,7960
111,69,-1,8.976191,7983
110,70,1,8.4,8016
109,71,-1,7.8157897,8022.0394
108,72,1,7.2222223,8034.9319
107,73,-1,6.617647,8025.8864
106,74,1,6,8025.4434
105,75,-1,5.366667,7999.9922
104,76,1,4.714286,7987.4171
103,77,-1,4.0384617,7947.6337
102,78,1,3.3333333,7923.5781
101,79,-1,2.590909,7870.3194
100,80,1,1.8,7836.1111
99,81,-1,0.9444444,7771.431
98,82,1,0,7725.6993
112,69,0,9.069767,7969
111,70,0,8.487804,7996
110,71,0,7.8974357,8011.9301
109,72,0,7.2972975,8022.003
108,73,0,6.6857142,8023.405
107,74,0,6.060606,8017.9494
106,75,0,5.419355,8004.1434
105,76,0,4.7586207,7983.4263
104,77,0,4.0740743,7956.5242
103,78,0,3.36,7924.1271
102,79,0,2.6086957,7883.8359
101,80,0,1.8095238,7839.6792
100,81,0,0.94736844,7791.9183
99,82,0,0,7734.0704
113,69,-1,9.159091,7948
112,70,1,8.571428,7984
111,71,-1,7.975,7996
110,72,1,7.368421,8014.8381
109,73,-1,6.75,8012.6332
108,74,1,6.117647,8018.3096
107,75,-1,5.46875,7998.6264
106,76,1,4.8,7989.7287
105,77,-1,4.107143,7954.8948
104,78,1,3.3846154,7934.7541
103,79,-1,2.625,7887.2442
102,80,1,1.8181819,7856.9726
101,81,-1,0.95,7796.3571
100,82,1,0,7756.3296
113,70,0,8.651163,7963
112,71,0,8.04878,7984.8125
111,72,0,7.4358974,8000.0315
110,73,0,6.810811,8006.74
109,74,0,6.1714287,8008.3234
108,75,0,5.5151515,8001.0101
107,76,0,4.83871,7985.0087
106,77,0,4.137931,7961.8176
105,78,0,3.4074075,7933.3406
104,79,0,2.64,7898.5644
103,80,0,1.826087,7859.3885
102,81,0,0.95238096,7815.6741
101,82,0,0,7762.179
114,70,1,8.727273,7951
113,71,-1,8.119047,7967
112,72,1,7.5,7990.7228
111,73,-1,6.868421,7993.7535
110,74,1,6.2222223,8005.0777
109,75,-1,5.5588236,7992.7517
108,76,1,4.875,7988.6778
107,77,-1,4.1666665,7959.1992
106,78,1,3.4285715,7942.5649
105,79,-1,2.6538463,7900.1947
104,80,1,1.8333334,7874.3454
103,81,-1,0.95454544,7818.6727
102,82,1,0,7782.7264
101,83,-1,0.95,7712
115,70,0,8.8,7929
114,71,0,8.186047,7955
113,72,0,7.5609756,7973.9711
112,73,0,6.923077,7986.3615
111,74,0,6.2702703,7992.9083
110,75,0,5.6,7991.0101
109,76,0,4.909091,7981.3047
108,77,0,4.193548,7963.7226
107,78,0,3.4482758,7939.7779
106,79,0,2.6666667,7909.441
105,80,0,1.84,7874.5391
104,81,0,0.95652175,7835.5756
103,82,0,0,7786.933
102,83,0,0.95238096,7732
115,71,-1,8.25,7936
114,72,1,7.6190476,7964.3032
113,73,-1,6.975,7971.8357
112,74,1,6.3157897,7988.6026
111,75,-1,5.638889,7981.2713
110,76,1,4.9411764,7982.8324
109,77,-1,4.21875,7958.0473
108,78,1,3.4666667,7946.8094
107,79,-1,2.6785715,7909.5409
106,80,1,1.8461539,7888.2605
105,81,-1,0.9583333,7837.5161
104,82,1,0,7805.342
103,83,-1,0.95454544,7739.1175
102,84,1,1.8181819,7695.9488
116,71,0,8.311111,7923
115,72,0,7.6744184,7947
114,73,0,7.02439,7963.2123
113,74,0,6.3589745,7975.1168
112,75,0,5.675676,7977.9519
111,76,0,4.9714284,7973.7814
110,77,0,4.242424,7960.6692
109,78,0,3.483871,7941.1699
108,79,0,2.689655,7917.4323
107,80,0,1.8518518,7886.9905
106,81,0,0.96,7852.465
105,82,0,0,7808.401
104,83,0,0.95652175,7758.2083
103,84,0,1.826087,7704.7889
117,71,-1,8.369565,7903
116,72,1,7.7272725,7936
115,73,-1,7.071429,7948
114,74,1,6.4,7969.0532
113,75,-1,5.7105265,7966.7481
112,76,1,5,7973.8656
111,77,-1,4.2647057,7954.8512
110,78,1,3.5,7947.9027
109,79,-1,2.7,7914.7537
108,80,1,1.8571428,7899.034
107,81,-1,0.96153843,7853.0537
106,82,1,0,7824.8211
105,83,-1,0.9583333,7764.1904
104,84,1,1.8333334,7724.6544
117,72,0,7.7777777,7917
116,73,0,7.116279,7938
115,74,0,6.4390244,7954
114,75,0,5.74359,7961.8105
113,76,0,5.027027,7963.0029
112,77,0,4.285714,7956.0214
111,78,0,3.5151515,7941.4045
110,79,0,2.7096775,7921.9876
