80,45,8124
79,46,8215
78,47,8293.3151
77,48,8357.6815
76,49,8407.9365
75,50,8445.5285
74,51,8458.1612
73,52,8458.0361
72,53,8450.2911
71,54,8430.939
70,55,8399.8033
69,56,8358.1784
68,57,8304.6438
67,58,8242
66,59,8167
65,60,8080
81,45,8087
80,46,8197
79,47,8261
78,48,8346.7393
77,49,8384.6067
76,50,8443.5227
75,51,8440.3136
74,52,8463.2397
73,53,8439.9379
72,54,8443.5375
71,55,8399.2673
70,56,8379.7187
69,57,8312.4268
68,58,8273.2581
67,59,8184
66,60,8122
65,61,8008
82,45,8060
81,46,8160
80,47,8244
79,48,8316.8971
78,49,8374.8212
77,50,8420.5482
76,51,8439.811
75,52,8446.109
74,53,8445.482
73,54,8434.1066
72,55,8411.5617
71,56,8378.456
70,57,8333.5412
69,58,8280.7922
68,59,8216
67,60,8142
66,61,8052
83,45,8010
82,46,8137
81,47,8211
80,48,8303.2367
79,49,8351.4361
78,50,8416.9749
77,51,8420.7724
76,52,8448.7536
75,53,8432.8309
74,54,8443.3008
73,55,8406.4953
72,56,8395.9878
71,57,8337.1904
70,58,8306.9259
69,59,8228.9141
68,60,8177
67,61,8075
66,62,7998
83,46,8086
82,47,8188
81,48,8269.5311
80,49,8338.759
79,50,8392.8161
78,51,8418.0598
77,52,8430.4098
76,53,8435.9908
75,54,8431.3904
74,55,8416.0465
73,56,8391.0811
72,57,8356.0449
71,58,8310.9411
70,59,8254.3808
69,60,8191
68,61,8114
67,62,8023
84,46,8046
83,47,8142
82,48,8252.5868
81,49,8314.176
80,50,8386.817
79,51,8397.3641
78,52,8430.3251
77,53,8421.1011
76,54,8437.7314
75,55,8408.7848
74,56,8405.513
73,57,8356.1919
72,58,8333.2164
71,59,8263.7565
70,60,8222.5136
69,61,8131
68,62,8065
67,63,7950
85,46,7993
84,47,8102
83,48,8206.1204
82,49,8297.9544
81,50,8362.5183
80,51,8392.5525
79,52,8411.2339
78,53,8422.2977
77,54,8423.7367
76,55,8415.0317
75,56,8398.5511
74,57,8370.3676
73,58,8333.3969
72,59,8286.1439
71,60,8230.3045
70,61,8163
69,62,8085
68,63,7996
85,47,8053
84,48,8169.1421
83,49,8253.7162
82,50,8354.8726
81,51,8372.3452
80,52,8408.4859
79,53,8406.4628
78,54,8427.6229
77,55,8405.5878
76,56,8409.3747
75,57,8367.7559
74,58,8352.3223
73,59,8291.5377
72,60,8256.8104
71,61,8177
70,62,8122
69,63,8018
86,47,8013
85,48,8121
84,49,8217
83,50,8310.089
82,51,8364.7302
81,52,8389.0255
80,53,8405.0993
79,54,8412.6477
78,55,8409.9786
77,56,8400.2059
76,57,8378.8415
75,58,8349.8301
74,59,8310.2588
73,60,8262.232
72,61,8204.2841
71,62,8137
70,63,8056
69,64,7966
86,48,8086
85,49,8173
84,50,8275.1719
83,51,8325.9398
82,52,8383.6442
81,53,8389.0722
80,54,8413.6994
79,55,8398.647
78,56,8408.1731
77,57,8374.4888
76,58,8365.7716
75,59,8312.8817
74,60,8285.5391
73,61,8213.4131
72,62,8167
71,63,8075
70,64,8008
87,48,8036
86,49,8136
85,50,8230.6877
84,51,8291.9894
83,52,8345.7384
82,53,8384.7609
81,54,8398.4783
80,55,8401.3393
79,56,8397.5345
78,57,8382.7972
77,58,8361.9861
76,59,8328.9284
75,60,8288.1536
74,61,8236.7933
73,62,8177.627
72,63,8107
71,64,8028
70,65,7939
87,49,8091
86,50,8197
85,51,8252.2533
84,52,8319.4301
83,53,8351.3242
82,54,8396.1889
81,55,8389.7723
80,56,8402.7566
79,57,8376.0512
78,58,8373.7624
77,59,8330.0089
76,60,8308.5127
75,61,8243.7207
74,62,8205.9165
73,63,8122
72,64,8064
71,65,7961
88,49,8053
87,50,8152
86,51,8218.4764
85,52,8280.2357
84,53,8326.0033
83,54,8364.2865
82,55,8388.9581
81,56,8391.8288
80,57,8381.8807
79,58,8367.2497
78,59,8341.7074
77,60,8309.5892
76,61,8263.6516
75,62,8213.5527
74,63,8150.5738
73,64,8080
72,65,7999
88,50,8118
87,51,8178
86,52,8252.5786
85,53,8292.445
84,54,8344.6913
83,55,8360.1437
82,56,8393.4222
81,57,8375.0835
80,58,8377.0408
79,59,8339.2195
78,60,8325.4946
77,61,8268.3558
76,62,8237.9286
75,63,8161.6211
74,64,8112
73,65,8019
72,66,7950
89,50,8073
88,51,8144
87,52,8211.7716
86,53,8265.61
85,54,8311.5904
84,55,8342.3397
83,56,8367.0194
82,57,8377.9987
81,58,8370.4664
80,59,8349.5208
79,60,8323.6642
78,61,8285.5473
77,62,8243.0786
76,63,8187.2187
75,64,8126
74,65,8052
73,66,7971
90,50,8038
89,51,8103
88,52,8183.3567
87,53,8229.474
86,54,8290.8875
85,55,8314.3227
84,56,8353.15
83,57,8355.0201
82,58,8376.3045
81,59,8346.5163
80,60,8337.864
79,61,8289.0958
78,62,8263.8211
77,63,8197.733
76,64,8154.9757
75,65,8068.6732
74,66,8008
73,67,7906
90,51,8069
89,52,8142
88,53,8202.2562
87,54,8255.3647
86,55,8294.3554
85,56,8326.0774
84,57,8343.205
83,58,8355.3956
82,59,8353.9852
81,60,8335.5074
80,61,8303.9405
79,62,8265.846
78,63,8217.6853
77,64,8164.609
76,65,8097.4761
75,66,8027
74,67,7943
91,51,8027
90,52,8113
89,53,8165.2517
88,54,8233.1695
87,55,8264.8777
86,56,8310.9718
85,57,8320.8263
84,58,8347.07
83,59,8336.3032
82,60,8346.031
81,61,8306.6587
80,62,8285.9407
79,63,8226.396
78,64,8190.2569
77,65,8111.508
76,66,8061
75,67,7965
74,68,7893
91,52,8070
90,53,8137
89,54,8196.8855
88,55,8243.6707
87,56,8281.9878
86,57,8306.1271
85,58,8324.6765
84,59,8329.428
83,60,8330.4893
82,61,8317.7341
81,62,8288.1825
80,63,8245.8177
79,64,8198.3188
78,65,8138.2176
77,66,8075.0527
76,67,7999
75,68,7917
92,52,8040
91,53,8098
90,54,8172.8845
89,55,8211.8894
88,56,8265.4549
87,57,8281.4283
86,58,8314.7612
85,59,8311.5411
84,60,8326.9237
83,61,8305.2969
82,62,8303.68
81,63,8254.1744
80,64,8221.9382
79,65,8151.2877
78,66,8105.5902
77,67,8017.0977
76,68,7956
75,69,7850
93,52,7998
92,53,8069
91,54,8135.0877
90,55,8188.7342
89,56,8234.7991
88,57,8266.0873
87,58,8289.8762
86,59,8302.1285
85,60,8309.1883
84,61,8302.6583
83,62,8293.0139
82,63,8269.2744
81,64,8228.9485
80,65,8178.5397
79,66,8116.8884
78,67,8048.5792
77,68,7975
76,69,7889
93,53,8031
92,54,8110.4154
91,55,8155.4365
90,56,8215.5293
89,57,8239.9988
88,58,8278.5081
87,59,8280.325
86,60,8304.0927
85,61,8288.655
84,62,8293.8581
83,63,8261.9327
82,64,8249.5072
81,65,8187.1474
80,66,8146.1128
79,67,8063.2426
78,68,8010.5127
77,69,7914
94,53,8001
93,54,8072
92,55,8131.801
91,56,8183.2405
90,57,8221.5536
89,58,8252.5274
88,59,8270.54
87,60,8283.6036
86,61,8284.3712
85,62,8280.5734
84,63,8263.5409
83,64,8243.3366
82,65,8206.625
81,66,8156.768
80,67,8094.0381
79,68,8026.476
78,69,7948.8178
94,54,8047
93,55,8097.5469
92,56,8164.1118
91,57,8193.7165
90,58,8240.3876
89,59,8249.5409
88,60,8277.1778
87,61,8268.2283
86,62,8279.6326
85,63,8253.8155
84,64,8248.3398
83,65,8204.3207
82,66,8180.943
81,67,8108.9797
80,68,8059.6924
79,69,7968.5011
78,70,7906
95,54,8009
94,55,8073
93,56,8131.8495
92,57,8176.1915
91,58,8214.2294
90,59,8238.304
89,60,8255.4437
88,61,8261.5277
87,62,8263.4683
86,63,8253.556
85,64,8239.4856
84,65,8209.8153
83,66,8179.0972
82,67,8133.255
81,68,8074.9558
80,69,8004
79,70,7927
96,54,7983
95,55,8039
94,56,8111.8405
93,57,8149.4339
92,58,8201.123
91,59,8218.9316
90,60,8249.5789
89,61,8243.8125
88,62,8261.6235
87,63,8241.3481
86,64,8242.6103
85,65,8206.3396
84,66,8189.1495
83,67,8134.8423
82,68,8102.1962
81,69,8021
80,70,7965
79,71,7866
96,55,8013
95,56,8079
94,57,8129.0436
93,58,8176.2779
92,59,8207.8824
91,60,8230.2741
90,61,8241.2723
89,62,8243.9735
88,63,8239.2998
87,64,8231.0446
86,65,8208.8743
85,66,8184.6789
84,67,8145.5267
83,68,8104.8723
82,69,8050.0576
81,70,7983.7556
80,71,7904
97,55,7980
96,56,8057
95,57,8102
94,58,8161
93,59,8187.1049
92,60,8224.0078
91,61,8226.1293
90,62,8244.0645
89,63,8226.5854
88,64,8233.4042
87,65,8202.0072
86,66,8192.9171
85,67,8144.9193
84,68,8119.3485
83,69,8056.4387
82,70,8015.4371
81,71,7926
97,56,8023
96,57,8081
95,58,8134
94,59,8172.0371
93,60,8204.5832
92,61,8221.1536
91,62,8228.5373
90,63,8228.7011
89,64,8220.4209
88,65,8205.0504
87,66,8185.7514
86,67,8153.6372
85,68,8118.8154
84,69,8071.2571
83,70,8022
82,71,7959.0882
81,72,7882
98,56,8001
97,57,8051
96,58,8116
95,59,8147.2994
94,60,8192.3491
93,61,8204.717
92,62,8226.8379
91,63,8217.1006
90,64,8224.7996
89,65,8196.6697
88,66,8193.1305
87,67,8150.6825
86,68,8132.3919
85,69,8074.209
84,70,8039.9402
83,71,7968
82,72,7918
98,57,8028
97,58,8087
96,59,8131.0398
95,60,8170.305
94,61,8195.2977
93,62,8211.2258
92,63,8216.676
91,64,8213.2541
90,65,8202.9173
89,66,8184.357
88,67,8159.2055
87,68,8129.4444
86,69,8088.376
85,70,8043.8234
84,71,7987.4369
83,72,7929
82,73,7858
99,57,7997
98,58,8068
97,59,8105.2337
96,60,8156.3265
95,61,8176.7263
94,62,8205.0054
93,63,8204.6192
92,64,8215.3253
91,65,8194.6415
90,66,8192.4366
89,67,8155.428
88,68,8141.9084
87,69,8089.6032
86,70,8061.7107
85,71,7995.3752
84,72,7952.6676
83,73,7872
100,57,7972
99,58,8037
98,59,8085.817
97,60,8132.1671
96,61,8164.1458
95,62,8187.0642
94,63,8199.7975
93,64,8203.5072
92,65,8198.1416
91,66,8184.6287
90,67,8163.1373
89,68,8136.3757
88,69,8101.4285
87,70,8062.7551
86,71,8013.3128
85,72,7960
84,73,7896.0608
83,74,7828
100,58,8015
99,59,8059
98,60,8114.9529
97,61,8143.3622
96,62,8177.3075
95,63,8185.132
94,64,8201.8229
93,65,8189.1556
92,66,8190.1298
91,67,8158.4709
90,68,8147.927
89,69,8101.1994
88,70,8079.1999
87,71,8018.5685
86,72,7981.2764
85,73,7907
84,74,7855
101,58,7983
100,59,8037
99,60,8088.8224
98,61,8126.8601
97,62,8157.4963
96,63,8176.6987
95,64,8187.6177
94,65,8188.8025
93,66,8181.5842
92,67,8165.1066
91,68,8142.7742
90,69,8112.7549
89,70,8078.0428
88,71,8034.6009
87,72,7986.561
86,73,7928.7258
85,74,7867
84,75,7795
101,59,8009
100,60,8069.9662
99,61,8103.6398
98,62,8144.6159
97,63,8160.103
96,64,8183.0171
95,65,8177.4676
94,66,8184.0526
93,67,8158.6004
92,68,8151.7217
91,69,8110.8124
90,70,8092.5614
89,71,8038.3387
88,72,8006.3791
87,73,7938.2704
86,74,7892.7893
85,75,7810
102,59,7986
101,60,8042
100,61,8085.9977
99,62,8122.0418
98,63,8148.981
97,64,8167.1934
96,65,8174.4809
95,66,8173.3093
94,67,8163.1134
93,68,8145.8628
92,69,8120.4906
91,70,8090.3861
90,71,8052.7821
89,72,8009.1245
88,73,7957.45
87,74,7901
86,75,7836.3292
85,76,7765
102,60,8022
101,61,8061
100,62,8107.5745
99,63,8129.5593
98,64,8159.0373
97,65,8164.0773
96,66,8173.4555
95,67,8155.4126
94,68,8152.3959
93,69,8117.5868
92,70,8102.5333
91,71,8054.5596
90,72,8027.1171
89,73,7964.3432
88,74,7923.8214
87,75,7848
86,76,7794
103,60,7992
102,61,8042
101,62,8084.1653
100,63,8116.0172
99,64,8140.756
98,65,8155.6322
97,66,8161.784
96,67,8156.967
95,68,8144.7403
94,69,8124.9774
93,70,8099.1069
92,71,8066.6848
91,72,8028.0072
90,73,7981.8905
89,74,7930.3043
88,75,7870.8655
87,76,7807
86,77,7734
103,61,8014
102,62,8067.7803
101,63,8095.3686
100,64,8129.9978
99,65,8139.9304
98,66,8158.7129
97,67,8147.9234
96,68,8149.0191
95,69,8119.6534
94,70,8109.4149
93,71,8065.8043
92,72,8043.8142
91,73,7986.9978
90,74,7951.4515
89,75,7881.0523
88,76,7833.308
87,77,7750
104,61,7992
103,62,8041
102,63,8080.0529
101,64,8110.4428
100,65,8130.3259
99,66,8143.9083
98,67,8146.9591
97,68,8139.9348
96,69,8125.5489
95,70,8104.8399
94,71,8076.746
93,72,8042.8728
92,73,8003.0547
91,74,7955.9704
90,75,7901.5201
89,76,7843
88,77,7776
87,78,7703
104,62,8023
103,63,8056
102,64,8097.226
101,65,8113.223
100,66,8137.2793
99,67,8135.4933
98,68,8141.9479
97,69,8118.9357
96,70,8112.4591
95,71,8074.1756
94,72,8056.4386
93,73,8004.9714
92,74,7974.8951
91,75,7909.6392
90,76,7866.3371
89,77,7789
88,78,7733
105,62,7992
104,63,8038
103,64,8075.5428
102,65,8101.441
101,66,8120.8782
100,67,8130.3732
99,68,8131.7352
98,69,8122.5826
97,70,8106.202
96,71,8083.1722
95,72,8054.185
94,73,8018.8614
93,74,7976.7045
92,75,7929
91,76,7873.9557
90,77,7812.8254
89,78,7746
106,62,7971
105,63,8012
104,64,8060
103,65,8082.798
102,66,8112.5293
101,67,8116.8061
100,68,8129.5897
99,69,8114.9516
98,70,8111.887
97,71,8080.4026
96,72,8065.5536
95,73,8019.4287
94,74,7993.9327
93,75,7935.1208
92,76,7895.9408
91,77,7823.8509
90,78,7773.6217
89,79,7688
106,63,7991
105,64,8035
104,65,8069
103,66,8094.7566
102,67,8109.0622
101,68,8117.0078
100,69,8114.4702
99,70,8104.5206
98,71,8086.3233
97,72,8061.7791
96,73,8030.9577
95,74,7994.5381
94,75,7951.3963
93,76,7901.2862
92,77,7845.5944
91,78,7784
90,79,7716
107,63,7963
106,64,8017
105,65,8047
104,66,8084
103,67,8093.7902
102,68,8111.9529
101,69,8105.5144
100,70,8106.6101
99,71,8081.6686
98,72,8070.8762
97,73,8030.2965
96,74,8008.9482
95,75,7955.012
94,76,7921.1258
93,77,7853
92,78,7808.2365
91,79,7730
90,80,7671
107,64,7990
106,65,8030
105,66,8062
104,67,8083.6021
103,68,8097.7404
102,69,8101.8931
101,70,8097.8826
100,71,8084.6621
99,72,8066.0687
98,73,8039.7914
97,74,8008.1158
96,75,7969.4131
95,76,7924.1769
94,77,7873.4895
93,78,7816.6017
92,79,7754.1069
91,80,7686
108,64,7972
107,65,8006
106,66,8049
105,67,8066
104,68,8090.4052
103,69,8091.0367
102,70,8097.4295
101,71,8078.2334
100,72,8071.7439
99,73,8037.7056
98,74,8020.1757
97,75,7971.846
96,76,7942.1626
95,77,7880.2637
94,78,7839.246
93,79,7766.1587
92,80,7713.6064
108,65,7988
107,66,8026
106,67,8054
105,68,8074
104,69,8084.4633
103,70,8087.4276
102,71,8079.0312
101,72,8066.0164
100,73,8044.065
99,74,8018.3337
98,75,7983.9068
97,76,7944.0341
96,77,7898.068
95,78,7845.3856
94,79,7788.2348
93,80,7725
109,65,7963
108,66,8011
107,67,8034
106,68,8064
105,69,8070.6432
104,70,8083.8481
103,71,8071.454
102,72,8068.5341
101,73,8040.4528
100,74,8027.2572
99,75,7985.0944
98,76,7959.4618
97,77,7902.0377
96,78,7866.1143
95,79,7797
94,80,7749.7851
109,66,7986
108,67,8019
107,68,8045
106,69,8061.7673
105,70,8070.9253
104,71,8069.1412
103,72,8060.7625
102,73,8044.4456
101,74,8024.113
100,75,7994.8168
99,76,7960.7294
98,77,7917.9112
97,78,7869.5216
96,79,7817.5939
95,80,7759.2134
110,66,7969
109,67,7997
108,68,8034
107,69,8045.1214
106,70,8064.0853
105,71,8059.0209
104,72,8061.3604
103,73,8038.6706
102,74,8030.1131
101,75,7993.9707
100,76,7972.8681
99,77,7921.5522
98,78,7888.9934
97,79,7825.3837
96,80,7782.664
95,81,7707.9383
110,67,7980
109,68,8013
108,69,8035
107,70,8049.9741
106,71,8053.4495
105,72,8051.8365
104,73,8040.8289
103,74,8025.0359
102,75,8001.2229
101,76,7972.4371
100,77,7934.6328
99,78,7892.4896
98,79,7843.8623
97,80,7789.8947
96,81,7732.1655
111,67,7957
110,68,7999
109,69,8017
108,70,8042.7386
107,71,8042.0554
106,72,8049.4438
105,73,8035
104,74,8029.2584
103,75,7998.1576
102,76,7981.9128
101,77,7936.563
100,78,7908.253
99,79,7849.3946
98,80,7811.3607
97,81,7741
96,82,7690.8359
111,68,7976
110,69,8004
109,70,8026
108,71,8035.0744
107,72,8038.5474
106,73,8033.5869
105,74,8023.2821
104,75,8003.7666
103,76,7979.4844
102,77,7947.5248
101,78,7910.6759
100,79,7865.6374
99,80,7816.2631
98,81,7763.4942
97,82,7701.463
112,68,7960
111,69,7983
110,70,8016
109,71,8022.0394
108,72,8034.9319
107,73,8025.8864
106,74,8025.4434
105,75,7999.9922
104,76,7987.4171
103,77,7947.6337
102,78,7923.5781
101,79,7870.3194
100,80,7836.1111
99,81,7771.431
98,82,7725.6993
112,69,7969
111,70,7996
110,71,8011.9301
109,72,8022.003
108,73,8023.405
107,74,8017.9494
106,75,8004.1434
105,76,7983.4263
104,77,7956.5242
103,78,7924.1271
102,79,7883.8359
101,80,7839.6792
100,81,7791.9183
99,82,7734.0704
113,69,7948
112,70,7984
111,71,7996
110,72,8014.8381
109,73,8012.6332
108,74,8018.3096
107,75,7998.6264
106,76,7989.7287
105,77,7954.8948
104,78,7934.7541
103,79,7887.2442
102,80,7856.9726
101,81,7796.3571
100,82,7756.3296
113,70,7963
112,71,7984.8125
111,72,8000.0315
110,73,8006.74
109,74,8008.3234
108,75,8001.0101
107,76,7985.0087
106,77,7961.8176
105,78,7933.3406
104,79,7898.5644
103,80,7859.3885
102,81,7815.6741
101,82,7762.179
114,70,7951
113,71,7967
112,72,7990.7228
111,73,7993.7535
110,74,8005.0777
109,75,7992.7517
108,76,7988.6778
107,77,7959.1992
106,78,7942.5649
105,79,7900.1947
104,80,7874.3454
103,81,7818.6727
102,82,7782.7264
101,83,7712
115,70,7929
114,71,7955
113,72,7973.9711
112,73,7986.3615
111,74,7992.9083
110,75,7991.0101
109,76,7981.3047
108,77,7963.7226
107,78,7939.7779
106,79,7909.441
105,80,7874.5391
104,81,7835.5756
103,82,7786.933
102,83,7732
115,71,7936
114,72,7964.3032
113,73,7971.8357
112,74,7988.6026
111,75,7981.2713
110,76,7982.8324
109,77,7958.0473
108,78,7946.8094
107,79,7909.5409
106,80,7888.2605
105,81,7837.5161
104,82,7805.342
103,83,7739.1175
102,84,7695.9488
116,71,7923
115,72,7947
114,73,7963.2123
113,74,7975.1168
112,75,7977.9519
111,76,7973.7814
110,77,7960.6692
109,78,7941.1699
108,79,7917.4323
107,80,7886.9905
106,81,7852.465
105,82,7808.401
104,83,7758.2083
103,84,7704.7889
117,71,7903
116,72,7936
115,73,7948
114,74,7969.0532
113,75,7966.7481
112,76,7973.8656
111,77,7954.8512
110,78,7947.9027
109,79,7914.7537
108,80,7899.034
107,81,7853.0537
106,82,7824.8211
105,83,7764.1904
104,84,7724.6544
117,72,7917
116,73,7938
115,74,7954
114,75,7961.8105
113,76,7963.0029
112,77,7956.0214
111,78,7941.4045
110,79,7921.9876
109,80,7896.9192
108,81,7866.2704
107,82,7826.2999
106,83,7780.9999
105,84,7731.1321
118,72,7905
117,73,7922
116,74,7947.5031
115,75,7949.7759
114,76,7962.1047
113,77,7947.7017
112,78,7946.4941
111,79,7918.8345
110,80,7907.0174
109,81,7866.0345
108,82,7841.1294
107,83,7785.3239
106,84,7749.4526
118,73,7911
117,74,7931.4359
116,75,7943.9588
115,76,7950.5687
114,77,7948.1144
113,78,7938.7279
112,79,7924.6819
111,80,7903.8002
110,81,7877.1445
109,82,7841.6782
108,83,7800.6613
107,84,7753.7871
106,85,7702.9233
119,73,7894
118,74,7924
117,75,7930.2389
116,76,7948.526
115,77,7938.9999
114,78,7942.4923
113,79,7920.1033
112,80,7912.0666
111,81,7876.0167
110,82,7854.6482
109,83,7803.6084
108,84,7771.0542
107,85,7709.7283
120,73,7883
119,74,7907
118,75,7923.9378
117,76,7936.2716
116,77,7938.1346
115,78,7933.7875
114,79,7924.1648
113,80,7907.973
112,81,7885.3445
111,82,7854.0994
110,83,7817.1718
109,84,7773.951
108,85,7727.1099
107,86,7675.853
121,73,7865
120,74,7899
119,75,7909
118,76,7932.0232
117,77,7928.4885
116,78,7935.942
115,79,7918.7744
114,80,7914.5974
113,81,7883.5211
112,82,7865.4181
111,83,7819.1955
110,84,7789.2947
109,85,7732.2304
108,86,7694.9961
121,74,7881
120,75,7901
119,76,7917.7449
118,77,7924.916
117,78,7926.553
116,79,7921.3778
115,80,7909.398
114,81,7890.7293
113,82,7864.0647
112,83,7830.7579
111,84,7791.3155
110,85,7748.0914
109,86,7700.3841
122,74,7872
121,75,7886
120,76,7912.2301
119,77,7914.1487
118,78,7926.5297
117,79,7914.8553
116,80,7914.37
115,81,7888.29
114,82,7873.3374
113,83,7831.9009
112,84,7804.7445
111,85,7752.0001
110,86,7717.966
123,74,7853
122,75,7877
121,76,7897
120,77,7909.0003
119,78,7915.9714
118,79,7915.6548
117,80,7908.6402
116,81,7893.5725
115,82,7871.2822
114,83,7841.6348
113,84,7805.7136
112,85,7766.0174
111,86,7722.119
110,87,7673.764
123,75,7861
122,76,7890
121,77,7897
120,78,7914.1512
119,79,7908.5675
118,80,7911.5532
117,81,7890.3011
116,82,7878.9695
115,83,7841.2123
114,84,7817.5611
113,85,7769.3446
112,86,7737.7245
111,87,7679.1873
124,75,7850
123,76,7874
122,77,7891.2066
121,78,7902.3011
120,79,7906.9379
119,80,7905.2794
118,81,7893.8773
117,82,7875.7366
116,83,7849.5232
115,84,7817.6582
114,85,7781.4883
113,86,7741.0568
112,87,7695.2599
124,76,7867
123,77,7878
122,78,7899.1986
121,79,7898.4915
120,80,7905.8956
119,81,7889.7037
118,82,7881.8101
117,83,7848.4969
116,84,7827.4407
115,85,7783.7601
114,86,7754.9111
113,87,7700.3292
125,76,7849
124,77,7870
123,78,7885.8337
122,79,7895.1752
121,80,7897.5607
120,81,7891.2717
119,82,7877.8782
118,83,7854.8713
117,84,7826.5619
116,85,7794.1536
115,86,7757.0174
114,87,7714.8367
113,88,7669.4108
126,76,7839
125,77,7855
124,78,7881.5609
123,79,7885.91
122,80,7896.8505
121,81,7886.2206
120,82,7882.1505
119,83,7852.5857
118,84,7834.8053
117,85,7794.5637
116,86,7769.3018
115,87,7719.0125
114,88,7685.5684
127,76,7814
126,77,7845
125,78,7867
124,79,7880.865
123,80,7887.4828
122,81,7886.053
121,82,7877.397
120,83,7857.4762
119,84,7832.8632
118,85,7803.6487
117,86,7770.3437
116,87,7731.7092
115,88,7689.8015
127,77,7823
126,78,7859
125,79,7868
124,80,7885.5455
123,81,7880.0238
122,82,7879.9326
121,83,7854.2157
120,84,7839.0823
119,85,7803.5522
118,86,7780.5743
117,87,7734.6931
116,88,7704.1238
128,77,7805
127,78,7836
126,79,7860
125,80,7874.7325
124,81,7878.3946
123,82,7874.3313
122,83,7857.3218
121,84,7836.2168
120,85,7810.2694
119,86,7780.7226
118,87,7745.687
117,88,7707.1698
116,89,7662.8519
128,78,7820
127,79,7840
126,80,7869.1723
125,81,7871.7219
124,82,7875.362
123,83,7853.3249
122,84,7840.5973
121,85,7808.8904
120,86,7789.0417
119,87,7746.9621
118,88,7719.8028
117,89,7667.8538
129,78,7797
128,79,7824
127,80,7848.6112
126,81,7866.7979
125,82,7869.8664
124,83,7854.5053
123,84,7836.6734
122,85,7813.9653
121,86,7787.9987
120,87,7756.2689
119,88,7721.7503
118,89,7681.1001
130,78,7780
129,79,7803
128,80,7834.1914
127,81,7847.1835
126,82,7867.453
125,83,7849.8534
124,84,7839.3568
123,85,7811.5604
122,86,7794.2678
121,87,7756.8985
120,88,7732.0177
119,89,7684.8289
118,90,7652.5716
130,79,7786
129,80,7813
128,81,7833.3979
127,82,7848.6488
126,83,7847.9869
125,84,7835.1882
124,85,7814.7835
123,86,7792.1755
122,87,7763.7485
121,88,7733.0177
120,89,7695.8455
119,90,7656
131,79,7764
130,80,7799
129,81,7813.589
128,82,7835.9656
127,83,7832.5424
126,84,7834.3462
125,85,7811.6638
124,86,7796.6653
123,87,7763.1243
122,88,7741.3687
121,89,7698.0182
120,90,7669.0764
131,80,7777
130,81,7799.7915
129,82,7817.0079
128,83,7819.7745
127,84,7818.7842
126,85,7811.3545
125,86,7793.9412
124,87,7768.3613
123,88,7741.0887
122,89,7707.468
121,90,7671.8506
120,91,7629.3948
132,80,7762
131,81,7780
130,82,7804.3203
129,83,7803.314
128,84,7810.2438
127,85,7798.34
126,86,7794.7963
125,87,7766.8455
124,88,7747.5078
123,89,7708.4479
122,90,7682.0628
121,91,7633.6289
133,80,7739
132,81,7765.4311
131,82,7785.1732
130,83,7791.0217
129,84,7794.024
128,85,7790.0036
127,86,7782.1824
126,87,7768.4543
125,88,7746.4726
124,89,7715.5908
123,90,7683.847
122,91,7644.8027
134,80,7724
133,81,7745
132,82,7772.3955
131,83,7773.4955
130,84,7785.1163
129,85,7776.3632
128,86,7777.1023
127,87,7757.7393
126,88,7749.1719
125,89,7715.8874
124,90,7692.3173
123,91,7647.7037
135,80,7701
134,81,7730
133,82,7752.7381
132,83,7761.7177
131,84,7768.1768
130,85,7767.8627
129,86,7763.8164
128,87,7753.2607
127,88,7739.3249
126,89,7719.4137
125,90,7693.0266
124,91,7657.3733
123,92,7620.7821
136,80,7685
135,81,7709
134,82,7740
133,83,7743.4996
132,84,7758.8205
131,85,7753.0024
130,86,7758.6553
129,87,7742.4513
128,88,7737.3458
127,89,7711.2319
126,90,7697.6617
125,91,7659.2006
124,92,7631.3072
136,81,7693
135,82,7719
134,83,7731.8491
133,84,7741.3614
132,85,7744.6172
131,86,7744.4037
130,87,7737.775
129,88,7726.9122
128,89,7710.3448
127,90,7690.5945
126,91,7664.6438
125,92,7634
137,81,7672
136,82,7705
135,83,7712.828
134,84,7731.53
133,85,7729.1175
132,86,7738.7527
131,87,7726.7143
130,88,7725.0241
129,89,7702.145
128,90,7691.6026
127,91,7659.1935
126,92,7640.7191
137,82,7684
136,83,7700
135,84,7713.334
134,85,7720.197
133,86,7723.7784
132,87,7721.1759
131,88,7714.056
130,89,7700.5489
129,90,7683.7655
128,91,7661.3783
127,92,7636.2867
126,93,7604.6732
138,82,7670
137,83,7681
136,84,7703.2244
135,85,7703.7033
134,86,7717.2552
133,87,7709.743
132,88,7711.6879
131,89,7692.3515
130,90,7684.4964
129,91,7655.5364
128,92,7640
127,93,7602.0758
138,83,7668
137,84,7684.4814
136,85,7694.4754
135,86,7701.3941
134,87,7703.2572
133,88,7701.1352
132,89,7690.5039
131,90,7676.064
130,91,7656.9809
129,92,7634.6849
128,93,7607
127,94,7576
139,83,7648
138,84,7674.0054
137,85,7677.3878
136,86,7694.4991
135,87,7690.9474
134,88,7696.6931
133,89,7682.8015
132,90,7676.6592
131,91,7651.2373
130,92,7637.7651
129,93,7602.7013
128,94,7582
140,83,7636
139,84,7655
138,85,7668.0557
137,86,7678.172
136,87,7683.6655
135,88,7685.3101
134,89,7679.1479
133,90,7668.6426
132,91,7651.8957
131,92,7631.7611
130,93,7607.5654
129,94,7580
128,95,7547
141,83,7616
140,84,7644
139,85,7650.7354
138,86,7670.7514
